,Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume,day_of_week,hours
1018,08/02/18 01:00,1083,5,SB_MID,2,South,46,0,,17639,87,0,42,0,4,0,0,4,1
1019,08/02/18 01:00,1083,6,SB_NS,2,South,49,0,,16156,245,1,36,0,7,5,0,4,1
1020,08/02/18 02:00,1083,1,NB_NS,1,North,20,0,,15472,100,0,18,0,1,1,0,4,2
1021,08/02/18 02:00,1083,2,NB_MID,1,North,37,0,,15758,135,2,30,0,4,1,0,4,2
1022,08/02/18 02:00,1083,3,NB_OS,1,North,4,0,,18750,0,0,4,0,0,0,0,4,2
1023,08/02/18 02:00,1083,4,SB_OS,2,South,9,0,,17099,222,0,7,0,2,0,0,4,2
1024,08/02/18 02:00,1083,5,SB_MID,2,South,34,0,,16201,59,2,30,0,2,0,0,4,2
1025,08/02/18 02:00,1083,6,SB_NS,2,South,42,0,,15860,143,0,36,0,3,3,0,4,2
1026,08/02/18 03:00,1083,1,NB_NS,1,North,25,0,,16778,80,1,22,0,2,0,0,4,3
1027,08/02/18 03:00,1083,2,NB_MID,1,North,23,0,,16594,87,0,21,0,1,1,0,4,3
1028,08/02/18 03:00,1083,3,NB_OS,1,North,4,0,,16597,0,0,4,0,0,0,0,4,3
1029,08/02/18 03:00,1083,4,SB_OS,2,South,10,0,,17333,100,1,8,0,1,0,0,4,3
1030,08/02/18 03:00,1083,5,SB_MID,2,South,33,0,,17601,91,2,28,0,2,1,0,4,3
1031,08/02/18 03:00,1083,6,SB_NS,2,South,41,0,,16260,73,1,37,0,3,0,0,4,3
1032,08/02/18 04:00,1083,1,NB_NS,1,North,32,0,,16363,62,0,30,0,2,0,0,4,4
1033,08/02/18 04:00,1083,2,NB_MID,1,North,49,0,,16162,61,0,46,0,3,0,0,4,4
1034,08/02/18 04:00,1083,3,NB_OS,1,North,13,0,,16603,0,0,13,0,0,0,0,4,4
1035,08/02/18 04:00,1083,4,SB_OS,2,South,9,0,,17068,111,1,7,0,1,0,0,4,4
1036,08/02/18 04:00,1083,5,SB_MID,2,South,53,0,,17107,113,0,47,0,6,0,0,4,4
1037,08/02/18 04:00,1083,6,SB_NS,2,South,62,0,,16797,97,0,56,0,3,3,0,4,4
1038,08/02/18 05:00,1083,1,NB_NS,1,North,154,0,,16082,26,3,144,0,4,0,3,4,5
1039,08/02/18 05:00,1083,2,NB_MID,1,North,149,0,,17226,54,2,138,0,5,3,1,4,5
1040,08/02/18 05:00,1083,3,NB_OS,1,North,65,0,,17120,15,0,64,0,1,0,0,4,5
1041,08/02/18 05:00,1083,4,SB_OS,2,South,72,0,,17647,42,1,68,0,2,1,0,4,5
1042,08/02/18 05:00,1083,5,SB_MID,2,South,107,0,,17440,47,3,99,0,5,0,0,4,5
1043,08/02/18 05:00,1083,6,SB_NS,2,South,165,0,,16608,55,4,152,0,6,3,0,4,5
1044,08/02/18 06:00,1083,1,NB_NS,1,North,334,0,,14810,48,3,305,0,14,2,10,4,6
1045,08/02/18 06:00,1083,2,NB_MID,1,North,466,0,,15045,32,2,448,1,14,1,0,4,6
1046,08/02/18 06:00,1083,3,NB_OS,1,North,450,0,,15330,11,1,444,0,5,0,0,4,6
1047,08/02/18 06:00,1083,4,SB_OS,2,South,229,0,,17232,17,8,215,0,2,2,2,4,6
1048,08/02/18 06:00,1083,5,SB_MID,2,South,255,0,,16975,39,10,235,0,10,0,0,4,6
1049,08/02/18 06:00,1083,6,SB_NS,2,South,394,0,,16855,51,1,369,1,15,5,3,4,6
1050,08/02/18 07:00,1083,1,NB_NS,1,North,808,0,,11093,40,7,759,0,29,3,10,4,7
1051,08/02/18 07:00,1083,2,NB_MID,1,North,1102,0,,9210,28,9,1060,1,29,2,1,4,7
1052,08/02/18 07:00,1083,3,NB_OS,1,North,1132,0,,9344,23,4,1094,2,22,4,6,4,7
1053,08/02/18 07:00,1083,4,SB_OS,2,South,584,0,,15968,15,12,563,0,7,2,0,4,7
1054,08/02/18 07:00,1083,5,SB_MID,2,South,549,0,,15281,24,18,515,0,12,1,3,4,7
1055,08/02/18 07:00,1083,6,SB_NS,2,South,967,0,,14165,38,8,911,1,33,4,10,4,7
1056,08/02/18 08:00,1083,1,NB_NS,1,North,918,0,,8909,37,4,868,2,30,4,10,4,8
1057,08/02/18 08:00,1083,2,NB_MID,1,North,954,0,,7392,27,6,917,2,24,2,2,4,8
1058,08/02/18 08:00,1083,3,NB_OS,1,North,950,0,,7998,32,6,907,0,27,3,7,4,8
1059,08/02/18 08:00,1083,4,SB_OS,2,South,611,0,,15401,16,13,588,0,8,2,0,4,8
1060,08/02/18 08:00,1083,5,SB_MID,2,South,612,0,,14903,29,16,577,0,18,0,1,4,8
1061,08/02/18 08:00,1083,6,SB_NS,2,South,979,0,,14137,46,2,924,0,40,5,8,4,8
1062,08/02/18 09:00,1083,1,NB_NS,1,North,683,0,,13163,53,2,630,5,34,2,10,4,9
1063,08/02/18 09:00,1083,2,NB_MID,1,North,887,0,,13115,50,7,831,2,40,4,3,4,9
1064,08/02/18 09:00,1083,3,NB_OS,1,North,925,0,,13496,15,3,907,0,13,1,1,4,9
1065,08/02/18 09:00,1083,4,SB_OS,2,South,432,0,,16361,32,12,406,0,14,0,0,4,9
1066,08/02/18 09:00,1083,5,SB_MID,2,South,505,0,,15908,34,15,473,0,16,1,0,4,9
1067,08/02/18 09:00,1083,6,SB_NS,2,South,724,0,,15195,75,8,651,1,46,8,10,4,9
1068,08/02/18 10:00,1083,1,NB_NS,1,North,575,0,,13660,56,4,527,1,31,1,11,4,10
1069,08/02/18 10:00,1083,2,NB_MID,1,North,602,0,,14767,71,6,550,3,41,2,0,4,10
1070,08/02/18 10:00,1083,3,NB_OS,1,North,539,0,,15538,37,2,517,0,20,0,0,4,10
1071,08/02/18 10:00,1083,4,SB_OS,2,South,384,0,,16311,31,7,364,1,11,1,0,4,10
1072,08/02/18 10:00,1083,5,SB_MID,2,South,466,0,,16058,49,11,432,0,22,1,0,4,10
1073,08/02/18 10:00,1083,6,SB_NS,2,South,603,0,,14807,60,5,548,1,31,5,13,4,10
1074,08/02/18 11:00,1083,1,NB_NS,1,North,581,0,,13799,65,4,525,4,36,2,10,4,11
1075,08/02/18 11:00,1083,2,NB_MID,1,North,633,0,,14790,62,10,580,2,35,4,2,4,11
1076,08/02/18 11:00,1083,3,NB_OS,1,North,494,0,,15395,32,4,474,0,16,0,0,4,11
1077,08/02/18 11:00,1083,4,SB_OS,2,South,432,0,,16551,19,11,413,0,8,0,0,4,11
1078,08/02/18 11:00,1083,5,SB_MID,2,South,498,0,,15957,22,17,469,0,10,1,1,4,11
1079,08/02/18 11:00,1083,6,SB_NS,2,South,606,0,,15078,86,8,538,1,45,7,7,4,11
1080,08/02/18 12:00,1083,1,NB_NS,1,North,581,0,,13542,71,5,523,2,38,3,10,4,12
1081,08/02/18 12:00,1083,2,NB_MID,1,North,631,0,,14570,54,4,590,2,30,4,1,4,12
1082,08/02/18 12:00,1083,3,NB_OS,1,North,523,0,,15471,40,2,499,1,21,0,0,4,12
1083,08/02/18 12:00,1083,4,SB_OS,2,South,492,0,,16228,26,12,467,0,12,1,0,4,12
1084,08/02/18 12:00,1083,5,SB_MID,2,South,568,0,,15530,42,10,532,2,22,2,0,4,12
1085,08/02/18 12:00,1083,6,SB_NS,2,South,711,0,,14976,56,5,653,3,35,5,10,4,12
1086,08/02/18 13:00,1083,1,NB_NS,1,North,617,0,,13459,70,6,559,1,41,2,8,4,13
1087,08/02/18 13:00,1083,2,NB_MID,1,North,576,0,,15055,54,3,538,3,29,2,1,4,13
1088,08/02/18 13:00,1083,3,NB_OS,1,North,447,0,,15618,38,1,428,1,17,0,0,4,13
1089,08/02/18 13:00,1083,4,SB_OS,2,South,508,0,,16085,24,11,485,0,12,0,0,4,13
1090,08/02/18 13:00,1083,5,SB_MID,2,South,595,0,,15564,40,14,554,0,23,1,3,4,13
1091,08/02/18 13:00,1083,6,SB_NS,2,South,756,0,,14588,62,6,694,2,40,7,7,4,13
1092,08/02/18 14:00,1083,1,NB_NS,1,North,580,0,,13763,47,4,538,3,24,3,8,4,14
1093,08/02/18 14:00,1083,2,NB_MID,1,North,542,0,,14712,83,5,491,1,43,2,0,4,14
1094,08/02/18 14:00,1083,3,NB_OS,1,North,460,0,,15622,48,1,437,0,21,1,0,4,14
1095,08/02/18 14:00,1083,4,SB_OS,2,South,600,0,,16051,12,10,581,1,6,1,1,4,14
1096,08/02/18 14:00,1083,5,SB_MID,2,South,654,0,,15387,29,15,616,3,19,0,1,4,14
1097,08/02/18 14:00,1083,6,SB_NS,2,South,861,0,,14619,55,5,799,1,40,7,9,4,14
1098,08/02/18 15:00,1083,1,NB_NS,1,North,743,0,,11115,67,1,680,2,46,4,10,4,15
1099,08/02/18 15:00,1083,2,NB_MID,1,North,554,0,,10751,52,8,513,2,28,1,2,4,15
1100,08/02/18 15:00,1083,3,NB_OS,1,North,537,0,,10635,54,9,493,2,26,3,4,4,15
1101,08/02/18 15:00,1083,4,SB_OS,2,South,695,0,,14990,17,17,666,0,11,1,0,4,15
1102,08/02/18 15:00,1083,5,SB_MID,2,South,728,0,,14532,38,19,679,1,27,1,1,4,15
1103,08/02/18 15:00,1083,6,SB_NS,2,South,1066,0,,13496,37,3,1014,2,32,7,8,4,15
1104,08/02/18 16:00,1083,1,NB_NS,1,North,911,0,,8882,40,4,856,1,33,3,14,4,16
1105,08/02/18 16:00,1083,2,NB_MID,1,North,747,0,,11805,29,10,711,2,18,4,2,4,16
1106,08/02/18 16:00,1083,3,NB_OS,1,North,792,0,,12715,24,3,769,0,19,0,0,4,16
1107,08/02/18 16:00,1083,4,SB_OS,2,South,807,0,,13964,9,17,780,3,7,0,0,4,16
1108,08/02/18 16:00,1083,5,SB_MID,2,South,867,0,,12136,14,18,835,1,10,2,1,4,16
1109,08/02/18 16:00,1083,6,SB_NS,2,South,1351,0,,10914,27,8,1297,0,34,2,10,4,16
1110,08/02/18 17:00,1083,1,NB_NS,1,North,810,0,,5369,43,4,763,2,30,5,4,4,17
1111,08/02/18 17:00,1083,2,NB_MID,1,North,949,0,,8523,20,10,912,4,16,3,4,4,17
1112,08/02/18 17:00,1083,3,NB_OS,1,North,1055,0,,9209,22,4,1028,0,22,1,0,4,17
1113,08/02/18 17:00,1083,4,SB_OS,2,South,734,0,,14029,1,16,715,2,1,0,0,4,17
1114,08/02/18 17:00,1083,5,SB_MID,2,South,823,0,,12157,7,26,791,0,6,0,0,4,17
1115,08/02/18 17:00,1083,6,SB_NS,2,South,1275,0,,10812,25,8,1225,1,29,3,9,4,17
1116,08/02/18 18:00,1083,1,NB_NS,1,North,858,0,,6887,27,4,819,0,19,4,12,4,18
1117,08/02/18 18:00,1083,2,NB_MID,1,North,905,0,,9922,17,5,881,2,11,4,2,4,18
1118,08/02/18 18:00,1083,3,NB_OS,1,North,901,0,,11401,21,0,881,0,17,2,1,4,18
1119,08/02/18 18:00,1083,4,SB_OS,2,South,599,0,,14079,7,20,575,0,3,1,0,4,18
1120,08/02/18 18:00,1083,5,SB_MID,2,South,736,0,,13522,8,22,708,0,6,0,0,4,18
1121,08/02/18 18:00,1083,6,SB_NS,2,South,1055,0,,12310,13,7,1022,0,11,3,12,4,18
1122,08/02/18 19:00,1083,1,NB_NS,1,North,459,0,,13834,9,2,447,0,3,1,6,4,19
1123,08/02/18 19:00,1083,2,NB_MID,1,North,537,0,,14811,22,3,520,0,11,1,2,4,19
1124,08/02/18 19:00,1083,3,NB_OS,1,North,425,0,,15793,19,0,417,0,8,0,0,4,19
1125,08/02/18 19:00,1083,4,SB_OS,2,South,421,0,,15405,5,14,404,1,1,1,0,4,19
1126,08/02/18 19:00,1083,5,SB_MID,2,South,596,0,,15138,2,17,578,0,1,0,0,4,19
1127,08/02/18 19:00,1083,6,SB_NS,2,South,696,0,,14685,23,1,668,0,14,2,11,4,19
1128,08/02/18 20:00,1083,1,NB_NS,1,North,337,0,,14981,30,4,320,0,9,1,3,4,20
1129,08/02/18 20:00,1083,2,NB_MID,1,North,389,0,,15576,15,3,378,2,6,0,0,4,20
1130,08/02/18 20:00,1083,3,NB_OS,1,North,252,0,,15939,4,0,251,0,1,0,0,4,20
1131,08/02/18 20:00,1083,4,SB_OS,2,South,289,0,,16295,0,8,281,0,0,0,0,4,20
1132,08/02/18 20:00,1083,5,SB_MID,2,South,444,0,,15772,5,16,426,0,2,0,0,4,20
1133,08/02/18 20:00,1083,6,SB_NS,2,South,535,0,,15187,6,3,523,0,2,1,6,4,20
1134,08/02/18 21:00,1083,1,NB_NS,1,North,228,0,,15281,9,2,219,0,2,0,5,4,21
1135,08/02/18 21:00,1083,2,NB_MID,1,North,275,0,,15761,18,6,263,1,4,1,0,4,21
1136,08/02/18 21:00,1083,3,NB_OS,1,North,186,0,,15884,0,1,185,0,0,0,0,4,21
1137,08/02/18 21:00,1083,4,SB_OS,2,South,199,0,,16087,0,7,192,0,0,0,0,4,21
1138,08/02/18 21:00,1083,5,SB_MID,2,South,339,0,,16135,12,7,328,0,3,1,0,4,21
1139,08/02/18 21:00,1083,6,SB_NS,2,South,376,0,,15465,13,1,366,0,4,1,4,4,21
1140,08/02/18 22:00,1083,1,NB_NS,1,North,187,0,,14957,70,1,170,0,11,2,3,4,22
1141,08/02/18 22:00,1083,2,NB_MID,1,North,251,0,,15559,20,1,245,0,3,2,0,4,22
1142,08/02/18 22:00,1083,3,NB_OS,1,North,106,0,,16693,38,0,102,0,3,1,0,4,22
1143,08/02/18 22:00,1083,4,SB_OS,2,South,97,0,,16678,0,4,93,0,0,0,0,4,22
1144,08/02/18 22:00,1083,5,SB_MID,2,South,231,0,,17086,4,3,227,0,1,0,0,4,22
1145,08/02/18 22:00,1083,6,SB_NS,2,South,293,0,,15943,10,5,282,0,3,0,3,4,22
1146,08/02/18 23:00,1083,1,NB_NS,1,North,109,0,,15528,9,0,105,0,1,0,3,4,23
1147,08/02/18 23:00,1083,2,NB_MID,1,North,156,0,,16392,26,0,152,0,4,0,0,4,23
1148,08/02/18 23:00,1083,3,NB_OS,1,North,56,0,,16691,0,1,55,0,0,0,0,4,23
1149,08/02/18 23:00,1083,4,SB_OS,2,South,45,0,,17154,22,0,44,0,1,0,0,4,23
1150,08/02/18 23:00,1083,5,SB_MID,2,South,166,0,,17284,18,3,160,0,3,0,0,4,23
1151,08/02/18 23:00,1083,6,SB_NS,2,South,207,0,,15990,58,0,191,0,9,3,4,4,23
1152,09/02/18 00:00,1083,1,NB_NS,1,North,60,0,,16514,83,0,55,0,5,0,0,5,0
1153,09/02/18 00:00,1083,2,NB_MID,1,North,84,0,,16769,12,1,82,0,1,0,0,5,0
1154,09/02/18 00:00,1083,3,NB_OS,1,North,21,0,,17169,95,0,19,0,1,1,0,5,0
1155,09/02/18 00:00,1083,4,SB_OS,2,South,24,0,,17257,0,0,24,0,0,0,0,5,0
1156,09/02/18 00:00,1083,5,SB_MID,2,South,97,0,,17234,10,4,92,0,1,0,0,5,0
1157,09/02/18 00:00,1083,6,SB_NS,2,South,101,0,,16400,109,0,90,0,9,2,0,5,0
1158,09/02/18 01:00,1083,1,NB_NS,1,North,37,0,,16494,189,0,30,0,6,1,0,5,1
1159,09/02/18 01:00,1083,2,NB_MID,1,North,50,0,,17278,20,0,49,0,1,0,0,5,1
1160,09/02/18 01:00,1083,3,NB_OS,1,North,12,0,,16991,83,0,11,0,1,0,0,5,1
1161,09/02/18 01:00,1083,4,SB_OS,2,South,15,0,,17037,0,0,15,0,0,0,0,5,1
1162,09/02/18 01:00,1083,5,SB_MID,2,South,52,0,,17463,38,1,49,0,2,0,0,5,1
1163,09/02/18 01:00,1083,6,SB_NS,2,South,47,0,,17074,191,1,37,0,7,2,0,5,1
1164,09/02/18 02:00,1083,1,NB_NS,1,North,31,0,,15860,97,0,28,0,3,0,0,5,2
1165,09/02/18 02:00,1083,2,NB_MID,1,North,45,0,,17167,89,1,40,0,4,0,0,5,2
1166,09/02/18 02:00,1083,3,NB_OS,1,North,8,0,,15764,0,0,8,0,0,0,0,5,2
1167,09/02/18 02:00,1083,4,SB_OS,2,South,8,0,,17812,0,0,8,0,0,0,0,5,2
1168,09/02/18 02:00,1083,5,SB_MID,2,South,28,0,,19186,0,1,27,0,0,0,0,5,2
1169,09/02/18 02:00,1083,6,SB_NS,2,South,51,0,,16329,137,0,44,0,5,2,0,5,2
1170,09/02/18 03:00,1083,1,NB_NS,1,North,21,0,,16773,95,0,19,0,1,1,0,5,3
1171,09/02/18 03:00,1083,2,NB_MID,1,North,27,0,,15854,0,0,27,0,0,0,0,5,3
1172,09/02/18 03:00,1083,3,NB_OS,1,North,9,0,,14969,111,0,8,0,0,1,0,5,3
1173,09/02/18 03:00,1083,4,SB_OS,2,South,9,0,,17809,0,0,9,0,0,0,0,5,3
1174,09/02/18 03:00,1083,5,SB_MID,2,South,46,0,,18152,65,2,41,0,3,0,0,5,3
1175,09/02/18 03:00,1083,6,SB_NS,2,South,33,0,,17635,91,1,29,0,3,0,0,5,3
1176,09/02/18 04:00,1083,1,NB_NS,1,North,41,0,,15691,146,0,35,0,6,0,0,5,4
1177,09/02/18 04:00,1083,2,NB_MID,1,North,59,0,,16747,34,0,57,0,2,0,0,5,4
1178,09/02/18 04:00,1083,3,NB_OS,1,North,14,0,,18016,0,0,14,0,0,0,0,5,4
1179,09/02/18 04:00,1083,4,SB_OS,2,South,11,0,,17071,0,0,11,0,0,0,0,5,4
1180,09/02/18 04:00,1083,5,SB_MID,2,South,55,0,,17384,55,2,50,0,2,1,0,5,4
1181,09/02/18 04:00,1083,6,SB_NS,2,South,68,0,,16663,59,2,62,0,3,1,0,5,4
1182,09/02/18 05:00,1083,1,NB_NS,1,North,166,0,,16078,54,4,151,0,8,1,2,5,5
1183,09/02/18 05:00,1083,2,NB_MID,1,North,156,0,,16640,90,2,139,1,9,5,0,5,5
1184,09/02/18 05:00,1083,3,NB_OS,1,North,60,0,,18042,17,0,59,0,1,0,0,5,5
1185,09/02/18 05:00,1083,4,SB_OS,2,South,44,0,,17260,68,0,39,0,3,0,2,5,5
1186,09/02/18 05:00,1083,5,SB_MID,2,South,98,0,,17571,51,2,91,0,5,0,0,5,5
1187,09/02/18 05:00,1083,6,SB_NS,2,South,151,0,,17242,106,1,134,0,14,2,0,5,5
1188,09/02/18 06:00,1083,1,NB_NS,1,North,336,0,,14825,48,3,307,1,15,1,9,5,6
1189,09/02/18 06:00,1083,2,NB_MID,1,North,431,0,,15401,39,1,411,1,13,4,1,5,6
1190,09/02/18 06:00,1083,3,NB_OS,1,North,362,0,,15756,22,1,353,0,8,0,0,5,6
1191,09/02/18 06:00,1083,4,SB_OS,2,South,207,0,,17210,10,12,193,0,0,2,0,5,6
1192,09/02/18 06:00,1083,5,SB_MID,2,South,304,0,,17321,39,15,277,0,12,0,0,5,6
1193,09/02/18 06:00,1083,6,SB_NS,2,South,379,0,,16780,69,4,345,0,23,3,4,5,6
1194,09/02/18 07:00,1083,1,NB_NS,1,North,776,0,,11185,23,8,736,0,18,0,14,5,7
1195,09/02/18 07:00,1083,2,NB_MID,1,North,1049,0,,8759,30,5,1008,0,29,2,5,5,7
1196,09/02/18 07:00,1083,3,NB_OS,1,North,1074,0,,9011,34,2,1029,1,32,4,6,5,7
1197,09/02/18 07:00,1083,4,SB_OS,2,South,554,0,,15610,13,15,532,0,7,0,0,5,7
1198,09/02/18 07:00,1083,5,SB_MID,2,South,539,0,,15179,33,24,497,0,18,0,0,5,7
1199,09/02/18 07:00,1083,6,SB_NS,2,South,848,0,,14386,32,4,805,1,24,3,11,5,7
1200,09/02/18 08:00,1083,1,NB_NS,1,North,835,0,,11197,32,8,787,4,26,1,9,5,8
1201,09/02/18 08:00,1083,2,NB_MID,1,North,967,0,,8937,44,10,912,1,37,6,1,5,8
1202,09/02/18 08:00,1083,3,NB_OS,1,North,1041,0,,8862,29,7,998,2,26,4,4,5,8
1203,09/02/18 08:00,1083,4,SB_OS,2,South,572,0,,15322,10,12,554,0,4,2,0,5,8
1204,09/02/18 08:00,1083,5,SB_MID,2,South,620,0,,14926,26,18,584,2,16,0,0,5,8
1205,09/02/18 08:00,1083,6,SB_NS,2,South,903,0,,14505,63,7,830,0,47,10,9,5,8
1206,09/02/18 09:00,1083,1,NB_NS,1,North,668,0,,13115,63,5,610,1,40,2,10,5,9
1207,09/02/18 09:00,1083,2,NB_MID,1,North,830,0,,13488,51,4,777,5,37,5,2,5,9
1208,09/02/18 09:00,1083,3,NB_OS,1,North,908,0,,14005,22,4,881,2,20,0,1,5,9
1209,09/02/18 09:00,1083,4,SB_OS,2,South,429,0,,16353,33,18,395,2,13,1,0,5,9
1210,09/02/18 09:00,1083,5,SB_MID,2,South,514,0,,15756,35,9,487,0,18,0,0,5,9
1211,09/02/18 09:00,1083,6,SB_NS,2,South,696,0,,15140,82,3,626,2,53,4,8,5,9
1212,09/02/18 10:00,1083,1,NB_NS,1,North,555,0,,13722,52,4,511,2,27,2,9,5,10
1213,09/02/18 10:00,1083,2,NB_MID,1,North,675,0,,14423,71,6,616,5,45,3,0,5,10
1214,09/02/18 10:00,1083,3,NB_OS,1,North,586,0,,15193,39,2,561,0,23,0,0,5,10
1215,09/02/18 10:00,1083,4,SB_OS,2,South,390,0,,16298,26,7,371,1,9,1,1,5,10
1216,09/02/18 10:00,1083,5,SB_MID,2,South,484,0,,15945,37,10,454,1,18,0,1,5,10
1217,09/02/18 10:00,1083,6,SB_NS,2,South,631,0,,15228,82,4,560,2,48,4,13,5,10
1218,09/02/18 11:00,1083,1,NB_NS,1,North,543,0,,13312,83,5,482,1,38,7,10,5,11
1219,09/02/18 11:00,1083,2,NB_MID,1,North,612,0,,14197,57,4,573,0,32,3,0,5,11
1220,09/02/18 11:00,1083,3,NB_OS,1,North,535,0,,14930,36,3,513,0,19,0,0,5,11
1221,09/02/18 11:00,1083,4,SB_OS,2,South,409,0,,15511,27,8,390,0,10,1,0,5,11
1222,09/02/18 11:00,1083,5,SB_MID,2,South,592,0,,15044,41,12,554,2,23,1,0,5,11
1223,09/02/18 11:00,1083,6,SB_NS,2,South,687,0,,14202,60,5,630,2,38,3,9,5,11
1224,09/02/18 12:00,1083,1,NB_NS,1,North,593,0,,13482,59,8,541,2,31,4,7,5,12
1225,09/02/18 12:00,1083,2,NB_MID,1,North,655,0,,14429,58,7,606,3,34,4,1,5,12
1226,09/02/18 12:00,1083,3,NB_OS,1,North,568,0,,15346,39,1,543,2,22,0,0,5,12
1227,09/02/18 12:00,1083,4,SB_OS,2,South,485,0,,16034,23,14,459,1,10,1,0,5,12
1228,09/02/18 12:00,1083,5,SB_MID,2,South,625,0,,15260,32,18,585,2,17,3,0,5,12
1229,09/02/18 12:00,1083,6,SB_NS,2,South,778,0,,14655,69,11,698,5,43,11,10,5,12
1230,09/02/18 13:00,1083,1,NB_NS,1,North,651,0,,13758,34,5,613,1,21,1,10,5,13
1231,09/02/18 13:00,1083,2,NB_MID,1,North,605,0,,14316,71,9,552,1,38,5,0,5,13
1232,09/02/18 13:00,1083,3,NB_OS,1,North,550,0,,15071,35,0,531,0,19,0,0,5,13
1233,09/02/18 13:00,1083,4,SB_OS,2,South,562,0,,16066,32,12,531,1,18,0,0,5,13
1234,09/02/18 13:00,1083,5,SB_MID,2,South,660,0,,15564,41,25,608,0,26,1,0,5,13
1235,09/02/18 13:00,1083,6,SB_NS,2,South,830,0,,15045,64,7,759,3,48,5,8,5,13
1236,09/02/18 14:00,1083,1,NB_NS,1,North,699,0,,12159,73,5,631,4,46,5,8,5,14
1237,09/02/18 14:00,1083,2,NB_MID,1,North,552,0,,12023,54,23,497,1,29,1,1,5,14
1238,09/02/18 14:00,1083,3,NB_OS,1,North,515,0,,13094,50,2,484,0,25,1,3,5,14
1239,09/02/18 14:00,1083,4,SB_OS,2,South,664,0,,16104,18,13,638,1,12,0,0,5,14
1240,09/02/18 14:00,1083,5,SB_MID,2,South,732,0,,15480,57,18,670,0,39,3,2,5,14
1241,09/02/18 14:00,1083,6,SB_NS,2,South,970,0,,14671,39,6,916,2,30,8,8,5,14
1242,09/02/18 15:00,1083,1,NB_NS,1,North,762,0,,12666,76,6,685,2,56,2,11,5,15
1243,09/02/18 15:00,1083,2,NB_MID,1,North,654,0,,14175,44,5,619,1,27,2,0,5,15
1244,09/02/18 15:00,1083,3,NB_OS,1,North,659,0,,14717,33,2,635,0,22,0,0,5,15
1245,09/02/18 15:00,1083,4,SB_OS,2,South,722,0,,15772,17,20,690,0,11,1,0,5,15
1246,09/02/18 15:00,1083,5,SB_MID,2,South,760,0,,15031,38,13,718,0,27,2,0,5,15
1247,09/02/18 15:00,1083,6,SB_NS,2,South,1174,0,,13740,37,4,1116,1,40,3,10,5,15
1248,09/02/18 16:00,1083,1,NB_NS,1,North,957,0,,12607,42,5,902,2,40,0,8,5,16
1249,09/02/18 16:00,1083,2,NB_MID,1,North,700,0,,13885,44,8,659,1,25,6,1,5,16
1250,09/02/18 16:00,1083,3,NB_OS,1,North,787,0,,14225,23,3,765,1,18,0,0,5,16
1251,09/02/18 16:00,1083,4,SB_OS,2,South,729,0,,15557,7,11,711,1,5,0,1,5,16
1252,09/02/18 16:00,1083,5,SB_MID,2,South,783,0,,14541,14,14,758,0,10,1,0,5,16
1253,09/02/18 16:00,1083,6,SB_NS,2,South,1394,0,,13598,21,16,1336,2,27,2,11,5,16
1254,09/02/18 17:00,1083,1,NB_NS,1,North,846,0,,11897,25,0,817,0,21,0,8,5,17
1255,09/02/18 17:00,1083,2,NB_MID,1,North,754,0,,13698,12,0,744,0,8,1,1,5,17
1256,09/02/18 17:00,1083,3,NB_OS,1,North,748,0,,14276,16,4,731,1,12,0,0,5,17
1257,09/02/18 17:00,1083,4,SB_OS,2,South,687,0,,15415,7,13,669,0,5,0,0,5,17
1258,09/02/18 17:00,1083,5,SB_MID,2,South,780,0,,14037,12,18,753,0,8,1,0,5,17
1259,09/02/18 17:00,1083,6,SB_NS,2,South,1261,0,,13031,10,6,1232,0,13,0,10,5,17
1260,09/02/18 18:00,1083,1,NB_NS,1,North,601,0,,13288,15,3,582,0,8,1,7,5,18
1261,09/02/18 18:00,1083,2,NB_MID,1,North,624,0,,14191,11,2,613,0,5,2,2,5,18
1262,09/02/18 18:00,1083,3,NB_OS,1,North,604,0,,14911,13,2,594,0,8,0,0,5,18
1263,09/02/18 18:00,1083,4,SB_OS,2,South,537,0,,15852,4,13,522,0,2,0,0,5,18
1264,09/02/18 18:00,1083,5,SB_MID,2,South,642,0,,15273,11,15,618,2,7,0,0,5,18
1265,09/02/18 18:00,1083,6,SB_NS,2,South,864,0,,13881,12,5,838,1,10,0,10,5,18
1266,09/02/18 19:00,1083,1,NB_NS,1,North,385,0,,14564,13,4,370,0,5,0,6,5,19
1267,09/02/18 19:00,1083,2,NB_MID,1,North,471,0,,15225,17,4,457,2,8,0,0,5,19
1268,09/02/18 19:00,1083,3,NB_OS,1,North,380,0,,15835,18,0,373,0,7,0,0,5,19
1269,09/02/18 19:00,1083,4,SB_OS,2,South,379,0,,16972,8,12,364,0,2,1,0,5,19
1270,09/02/18 19:00,1083,5,SB_MID,2,South,506,0,,16432,10,13,488,0,5,0,0,5,19
1271,09/02/18 19:00,1083,6,SB_NS,2,South,603,0,,15336,17,5,580,1,9,1,7,5,19
1272,09/02/18 20:00,1083,1,NB_NS,1,North,324,0,,15298,19,3,312,0,6,0,3,5,20
1273,09/02/18 20:00,1083,2,NB_MID,1,North,369,0,,15985,5,1,366,0,1,1,0,5,20
